text,label
James Sandizn,1
Amold & Porter,0
{202} 942-6939,4
(02} 842-6837,4
Fpm;,0
Stete Patton,0
Fur #,0
012) 51-2203,4
Diedt#,0
R12} 851-2403,0
Date;,0
"Merch 4, 1935",0
Peges:,0
Message:,0
thet reflect the commars and rovisizns,0
2,0
Day.,0
durnd,0
7,0
Iinal Message,0
com],0
1,0
To;,0
'Torres,1
Joseph',1
Mullins Malena (Image Entry),1
'Xathy Sparks; 'Tammy Christiansen:,1
"'Ingrid Schleimer""",1
Subject:,0
RE; NYCA' Request for FIB #327661306,0
D'Emilio,1
Jae;,1
We are currently processing all AVF,0
responses that we have received far,0
PIB,0
Untll this is competed_,0
"will not be able to give ypu a status,",0
will let yOu know ASAP,0
Thank you;,0
Malena,0
~Origh,0
Cc:,0
November,0
1989_,0
TO,0
M:,0
Byrd,1
FROM:,0
R.,1
"A,",1
Powell,1
SUBJECT,0
Event GtatdsPRexoxt Southern California,6
at,0
Del,0
Har,0
CAMEL' Grand,0
Prix,0
of,0
"October- 21,",0
1989,0
october,0
23,0
1989,0
CAMEL_PRESENCE_AT_EVENT,0
CAMEL signage,0
as,0
per,0
EPP contract,0
was,0
in  place,0
and We,0
The,0
banners,0
pennant,0
rope,0
trash bins,0
had,0
have,0
the,0
Old,0
Joe,0
"inflatable,",0
as,0
and,0
inflatable,0
We,0
to,0
have,0
the,0
inflatable packed,0
on,0
the plan,0
for,0
the,0
Golf,0
folks,0
to,0
Del,0
Mar,0
didn,0
"materialize,",0
the,0
simulator,0
truck,0
and,0
inflatable,0
there,0
and,0
we 'aid,0
not,0
have,0
the Old,0
Joe,0
track,0
appeared,0
to,0
be,0
less cluttered than,0
in,0
Comments:,0
The,0
appeared,0
to,0
have-,0
great deal,0
more,0
1988,0
and,0
we,0
"through "" usage",0
of,0
~egular,0
signage,0
particularly,0
to,0
look,0
into getting,0
series,0
banners,0
want,0
sone,0
more special,0
banners made,0
to,0
use,0
in,0
of,0
the,0
series banners,0
for,0
1990 _,0
ON_SITE_CONSUMER_FROMQTION,0
stand,0
offer,0
"of ""Buy",0
two,0
packs,0
and,0
CAMEL,0
The concession,0
the Sales,0
Force,0
and,0
the,0
GT,0
lighter,0
was,0
implemented,0
by,0
for,0
special,0
VIP,0
Pavilion,0
and,0
Simulator,0
were,0
"a""toeeratioperotea",0
on,0
"Friday,",0
preview,0
on,0
Thursday,0
night ana,0
then,0
it,0
of consumers,0
and Sunday,0
There,0
was,0
a steady,0
flow,0
Saturday,0
visiting,0
these,0
activities_,0
SALESLCUSTOMER_ENTERTAINNENT,0
customers,0
on,0
Saturday,0
and Sunday,0
The,0
Sales hosted,0
25,0
and,0
indicated,0
desire,0
to,0
Sales,0
Force,0
was,0
very,0
cooperative,0
inment,0
vchicle,0
use this,0
event,0
as,0
major enterta,0
of,0
Big,6
Bear,6
was,0
the,0
Tom,1
"Dahlen,",1
Executive,0
Vice,0
President,0
Execu-,0
Grand Marshal,0
for,0
the,0
event,0
and numerous,0
Big,6
Bear,6
at,0
tives,0
were,0
entertained,0
on Sunday,0
Sales,0
G?Piegeteed,0
in,0
the,0
8,0
retail,0
Buy,0
two packs,0
free,0
CAMEL,0
san Diego,6
Division.,6
g,0
COPYi,0
EXACT;,0
sent,0
place,0
get,0
plus,0
get,0
85/30/00,0
16:29,0
8503 641 1898,0
LORILLARD,0
PTLD,0
749,0
GREENSBORO SALES,0
0o01/006,0
Goedlnd,0
TobACCO COMPANY,0
Sx,0
Fax,0
Sll,0
Yz4,0
To:,0
Jim Williams,1
Ftona:,0
Susan Grahan,1
Faxt,0
336-335-7299,4
Date:,0
"May 30, 2000",0
Phone:,0
336-335-7205,4
Fax:,0
503 641-1898,0
Re:,0
COMPETITNE ACTIVITY,0
Peges:,0
Jurgant,0
For Rovlew,0
Please Commene,0
JPlease Reply,0
Jelease Recycle,0
Connents:,0
RJ REYNOLDS,0
CC:,0
Steven Enriloe,1
Joe,1
arnham,1
Blachly,0
"Jim,",0
Attached is correspondence sent to R J:,0
Reynalds Dlrect Accounts regarding,0
Unsalable and Partners Payment for 1,0
quanter_,0
Iwtn,0
Stusan Graham,0
Attach_,0
Permanent File,0
CONADENMAUITY NOTE,0
This facsimile,0
contain prvileged and confidenlial,0
infomatlon htencied only for tha use of,0
the individual OT entity namod,0
above: If the reader ot the faxcsimile,0
Is Jiot the interded recipienl ar,0
amnlyee or agent reaporsible fcr,0
dellvenng jl (v tte,0
intended racipiant; Yeu at hereby,0
natifod that any diorennaticn DF,0
copying of thia fazslmlle is strictly,0
prohibited:,0
Ifyau have,0
Eceived mis facsimile In enor: please,0
notlfy LS immetdately by telephone,0
(number indicated balow) and tetum the,0
orginal,0
faCsimila t0 Us #1 Iha acdjass belowvla,0
"tha U, 5, Powtal Service,",0
Lorilard Tabacc? Company,0
8035 &.M. Cirus Drive,6
"Beavenon, OR 9toq0",6
Telephone: {503) 648-8299,4
2,0
koo,0
Srumn,0
FYr-,0
feom',0
Terry,0
mzy,0
1,0
Philip Morris U.S.A.,0
INTER-0 F F|C E,0
CORRES PoNDENC E,0
Date: 9/20/96,0
To: CD Rom Customer Service,0
From:,0
Lynne Parks,1
Subject:   Philip Morris CD-Rom,0
Enclosed is the cartridge containing the,0
information to go on the CD-Rom.,0
A,0
floppy disk is also enclosed containing,0
the names and addresses to which,0
the completed CD's should be,0
distributed.,0
The enclosed CD is unreadable and should,0
be delivered to Blake Godard.,1
Thank you:,0
Lynne G. Parks,1
L,0
4200 Deepwater Terminal Road,6
"Richmond,",6
Virginia,6
23234,6
~(Lorillard,0
MEMORANDUM,0
REVIBION,0
February,0
"26 ,",0
1996,0
TO:,0
R:,0
SPARRON,0
FROK:,0
BRACHO,0
RE:,0
STRATEGY,0
LEITER,0
NEHPORT,0
1996,0
KAY / AUGIST FRANCHISE,0
CONIINUITY,0
PROGRAM,0
MILWAUKEE / BOSTON / PROVIDENCE,0
(MASSACHUSETTS,0
RBPS,0
ONLY),0
DIVISIONS,0
This,0
supersedes,0
the,0
TAugust,0
Frandhise,0
Continuity Program,0
Milwaukee_,0
Boston,0
Divis,0
Strategy,0
Letter,0
is8ued,0
2/20/96,0
The,0
changes,0
to,0
note,0
are,0
Placenent,0
in back-up,0
stock,0
(see,0
TACTICS 01,0
in,0
page,0
2) _,0
2,0
Revised quantities,0
0f,0
S/F /A,0
small,0
cataloge,0
for,0
the,0
Boston,0
and,0
Milwaukee,0
divisions,0
(see NEKT,0
STEPS,0
in,0
page,0
4 ),0
The following,0
outlines,0
the,0
details,0
of,0
the,0
Newport,0
Franchige,0
Continuity,0
Test Program_,0
BACKGRQUND,0
In,0
eval,0
uating marketing,0
initiatives,0
to maintain,0
the,0
Newport,0
consumer,0
base,0
Franchise,0
Conttnufty,0
Test,0
Program,0
bas,0
been,0
developed_,0
The,0
test,0
program will,0
be,0
implemented,0
in,0
the,0
Boston,0
and,0
Mi,0
waukee,0
markets_,0
with,0
starting date,0
of,0
April,0
"29,1996",0
The strategiee,0
set,0
forth,0
for,0
this,0
program,0
are,0
as,0
followg,0
Develop,0
program,0
to reward,0
continuity,0
of purchase,0
anang,0
Newport,0
current,0
ubers,0
2 _,0
Offer premium,0
item8,0
that,0
reflect,0
Newport,0
quality product,0
image,0
3,0
Create,0
look,0
and,0
feel,0
consistent,0
with,0
Newport,0
brana,0
imagery,0
Deliver,0
small,0
catalog,0
on,0
packs,0
and,0
on,0
cartons,0
to,0
target,0
Newport,0
smokers,0
Feature,0
an,0
800#,0
in,0
the,0
small,0
catalog,0
through,0
which,0
consumers,0
may request,0
larger catalog,0
containing,0
greater selection,0
1,0
Df,0
items),0
via,0
mail,0
Talons,0
only.,0
COMPOUND PHYSICAL PARAMETERS,0
LAC6EALLBEP=,0
R5a,0
OR65-13],0
Etatr,0
Clear yellowish,0
liquid,0
Reference:,0
DRI1d-104,0
The PH ot,0
508,0
ccncentration,0
458,0
in,0
62.68,0
"dioxane/Hz"" solution",0
was,0
calculated,0
to,0
be,0
64,0
at,0
24,0
accord-,0
to,0
the extrapolation,0
procedures by,0
Dr,1
Schickedantz,1
Lorillard,0
Research,0
Certer,0
Accession Number,0
1662,0
(See SOP,0
for,0
Biological,0
Solutions),0
CAAL,0
Reference,0
BC20-54,0
458,0
farrs,0
stable,0
emulsion,0
in,0
Methy],0
ce  Iulose,0
at,0
room,0
"temperature,",0
with stirring,0
See,0
SOP,0
or,0
Determinatio?,0
of,0
Solubility,0
of,0
Haterials,0
for,0
Acute,0
Cardiovascular,0
and,0
Respiratory Effects,0
Study,0
in,0
Beag,0
Dogs),0
Reference,0
BC20-54,0
A5 8,0
not,0
soluble,0
according,0
this protocol:,0
Refrigerate,0
in,0
amber,0
glass,0
bottle,0
at,0
no,0
more,0
than,0
98,0
04,0
Cnga _,0
7/19,0
53,0
ing,0
PARK 50,0
CUSTOMER INQUIRY,0
P,0
MNTER-COMPANY CORRESPONDENCE,0
"Chester, Virginia",0
To:,0
Date:,0
"Nwvanber 2, 1933",0
From:,0
N.L Seo-Owar @xt,0
Suhject:,0
Lngease in Rd,0
Date contacted (wten):,0
"Friday; Oxtober 15,.1993",0
"Evelya Harris, Blendicg Supervitor",1
Stoctton Stec,0
Reason for cutct' (wty):,0
Inctero in peds,0
Detaibs tiven (ibat:,0
Have aperiaced,0
m,0
Iaulted in # nuch,0
"sut bck YP ou Tucadsy, Ortoba 19, 1993.",0
Initial Verbal Reqouse,0
Imt 04 of town,0
0,0
by Stocttn Strert # 6330,0
LM,0
0#,0
"Wateady; Otobar 20, 1993.",0
Tw viit m,0
Wetcedoy will iavolvo,0
fom,0
Operatore md Suparvisora:,0
MTIAL CUSTOMER LOCATION VETT,0
Fasons inrolred:,0
"Evelyn Huris, Blaoding Supervi (A-Suif);",1
Deria',0
Bhatting Stpparvicor (C-,0
Seputor Opatetor; mdlotter C-Shift,0
Opentors,0
Initial Findines:,0
Tub,0
ben,0
rwoved from,0
Scpartor diactarge,0
At It30,0
L1,0
teme hubru,0
inventory 0f411 Ibs: of pede:,0
"Running.60.40 blend, 6% RLB md 40% RLT",0
in blead,0
Choke-ups primarily occur % the @etal,0
dctcctor &t &e exit cod of te steam,0
cylinder,0
Pad leval,0
bas baen progressively getting,0
WOTO,0
t:-,0
weeks,0
WIE 10/10093,0
"10,625",0
los.,0
WIE 10/03193,0
"5,585 Ib8_",0
WIE 09026/93,0
"6,543 Ibo:",0
"01/12/93 (Pkr 7); 01/4/93 (Fkr 2,3, &",0
01/1I/93 (k I & 2),0
A-Shift Supervisor sometimes,0
rtube (UP to 7 or 8) ofpeds dumped beck,0
inb tto feoder,0
pds:,0
2031018379,0
during,0
To},0
0,0
input,0
"Lypo,",0
bed,0
during,0
during,0
bas',0
boppe,0
FF,0
BiogrAPHKCAL SKETCH,0
NAME,0
MD,0
VA,0
ScencrStad,0
eneespivDendo &,0
"Glenn R Cunningham,",1
Metabolisn Bayor College ot_,0
Piedaudo,0
YEAR,0
NSTITUTKN AKD LoCATN,0
DEGAEE,0
coNfEAAED,0
FIELD CF STUDy,0
3,0
Liberal Arts,0
lahoma,0
Renident,0
1982,0
966-,4
Kedicie,0
Duke,0
Xaivez,0
Iaa8,0
Center,0
Li9e8z,0
88,0
Fellowship,0
Duke,0
etibup h,0
D,0
TwO,0
DEGBrooke General Hospital;,0
"Chief, Endocrinology Service; San",6
Antonlo; Texas,6
1973-89,0
"Chief, Endocrinology Section, VA Medical",0
"Center; Houston, Texas",6
1973-79,0
Assist Professor of Medicine; Baylor,0
College %f Mediclne,0
1975-94,0
Assistant Professor Of Cell Biology:,0
Baylor College Of Medicine,0
1979-91,0
"Associate Professor of Medicine, Baylor",0
College % Medicine,0
1980-86,0
"Director, Endocrine Laboratory; The",0
"Methodist Hospital,",0
1981-84,0
Director_,0
Core Hormone Radloimmunoassay,0
Laboratoryz,0
Diabetes and Endocrinology Research,0
Center,0
Baylor,0
College of,0
Medicine,0
1990-92,0
Director; Core Hormone Radioimmunoassay,0
Dlabetes and Endocrinology Research,0
Center,0
Baylor,0
of Med.,0
986-88,0
"Assistant Chief, Medical Servlce",0
VA Medical Center_,0
988-89,0
Acting Chief; Medical Service; VA,0
Medical Center,0
1988-89,0
Acting ACOS,0
"Research Service, VA Medical Center",0
989-,0
Associate Chief of Staff. Research,0
Service,0
VA Medical Center,0
1990-92,0
Actlng Chiel;,0
"Division of Endocrinol and Metab, Baylor",0
College Medlclne,0
1991,0
Frofessor of Medicine; Baylor College 0f,0
Medicine; Houston; Texas,0
1992 -,0
Chief;,0
"Division of Endocrinol and Metab, Baylor",0
"College of Med,",0
1994-,0
Professor f Cell,0
Baylor College of Medicine,0
Bocieties and Honors: Alpha Omega Alpha:,0
American Federation for,0
Clinical Research; Southern Soclety Ior,0
"Clinical Investigation, The Endocrine",0
Society.,0
American Society o Andrology. Amerlcan,0
Diabetes Associatlon;,0
Past President,0
American Society of Andrology,0
Editorlal Board,0
Joumal of Clinical Endocrinology and,0
Metabolism;,0
sgclfcEicg; Journal 0j Andrology,0
Five Pertlnent,0
"Ghusn H, Shao TC , Kllma M, Cunningham",0
GR:,0
"4-MAPC , a Su-reductase inhibitor",0
"reduces rat ventral prostate weight, DNA",0
and prostatein concentrations,0
Andrology:,0
"12.315-322 , 1991_",0
"Shao TC, Kong 4 Maralelia R; Cunningham",0
GR: Effects of flnasteride on the rat,0
ventral prostate:,0
"J Andrology 14.79-86, 1993.",0
"Shao TC, Kong A Cunningham GR: Effects",0
"of 4-MAFC, a Sa-reductase Inhlbitor;",0
and cyproterone acetate on regrowth of,0
the rat ventral prostate:,0
The Prostate,0
"24.212-220, 1994.",0
"Shao TC, Marcelll M, Kong A Cunningham",0
GR: Anti-androgen effects of the,0
"aromatase inhtbltor, atamestane:",0
J,0
Andrology 16:100-107 _,0
"1995,",0
Cunningham GR Hirshkowitz M:,0
The effect of a 5a-reductase Inhibitor,0
on sleep-,0
"related erections, potency and libldo in",0
health male volunteers:,0
J Clin Endocrinol,0
Metab 80.1934,0
840,0
1995,0
PHS 398 (Rov: 9191),0
IFam,0
04,0
"Ke""",0
Pets,0
Koy,0
past,0
Corps:,0
iabovioo Zollege -,0
Biology:,0
Pane,0
Pano,0
Lm:,0
Uar,0
:AL,0
#Mr,0
'Jtl e,0
Associatc,0
Pcsearch Viochcmis,0
Toohcy',0
Jehn:,0
2/24/35,0
placl 0f,0
ScX,0
Lav,0
"Lucan,",0
Cntaric,0
Calri.,0
Nmgiw ci=,0
"Zn,",0
V.$,0
Jintigrant,0
fumalc,0
"""nt}",0
YEAR,0
ScieNtific,0
OEGRc €,0
CONF E HInED,0
Field,0
"Lniversil;, %ingis",0
091,0
C{ario,0
B.A.,0
4557,0
Biochemistry,0
Univcrsity,0
of Californiz,0
B~rkelcy,0
JA.D_,0
1961,0
Bfochcmistry,0
Qocch),0
"Universicy,",0
Kin;som,0
Oncu:'iv,0
#D.,0
1JJ,0
Kedicinc,0
Qulen,0
Umiveroity,0
Knrunce,0
Scwolarship,0
1953;,0
irizc in,0
Mathenatics,0
Prizc,0
in,0
Chcafstry,0
Prizc,0
in,0
Biochtahiscry,0
Gola,0
Kedal,0
On,0
sruduitfon;,0
University,0
"Scholarchip,",0
Berkc}CY _,0
4959,0
Vitanin,0
812 antagonists,0
Ca-,0
investigator,0
List J11,0
Co,0
1833-74 :,0
nen,0
1971-72,0
Clinfcal Cle:kchip,0
and,0
Jnternthiv:,0
Meck,0
cology,0
azd,0
Onco_,0
"logy,",0
"eueen "" $",0
Univ.,0
01,0
1967-71,0
Keoical,0
Schor] _,0
Qucen,0
Univcrsi,0
Kilgstcn,0
Onturio,0
1964-67,0
Ascistont,0
iochomist,0
Dcpt,0
Of,0
CoI),0
Physjology:,0
"Univ,",0
of,0
"California,",0
Berkclcj,0
1961-64,0
RcscJzCh,0
Assjcictc,0
Dcpartaert cf,0
JiolOgy,0
Qucen ',0
Wnivcrsity,0
Ontario,0
1960-61 :,0
Posldoctcral,0
urder,0
Dr: .,0
pavic,0
Bonncr,0
work,0
on,0
Zhe,0
itr unochcmistry,0
of,0
Ncurospora,0
cnzyies,0
1957-60:,0
Rcsearch,0
Assfstant,0
in,0
"Biocicnistry,",0
"Univcrs:ty of Callfornia, Bcrkcley",0
Publications_,0
"Weissbach,",0
H.,0
"Topley ,",0
"J,",0
"cicnjrkcr ,",0
Il.A.,0
Isolation,0
art,0
Prorertics of,0
Coenzymics Conl&.n 41g,0
Bellg imidazole Fr,0
Dinothylbo#zimidazole-,0
Proc _,0
Acau,0
Sci,0
"J5.522,",0
4959.,0
Continucd,0
on,0
next Pasa _,0
Fuge,0
71,0
0l-116,0
7,0
ing,0
RJR DIRECT MARKENG,0
PQLICIESIPROCEDURES,0
List Management,0
The fallowing outines the steps taken by,0
RJR to reduce; t the point 0f,0
elimination; the,0
likelihood that someone under 18 (the,0
legal age t0 smoke in virtually all,0
states) will,0
Teceive product or promotional items,0
from us through the mail,0
Minimum Age,0
It is important t0 remember that wa only,0
mail to smokers wto are 21,0
years Of age Or older,0
We & not mail t0 smokers of legal age,0
who are younger than,0
"21,ie;, Smokers Who are 18-20 years of",0
age.   We think this builds in a margin,0
of,0
safety_,0
In addition; we attempt to verify the,0
aga 0 21-24 year old smokers on our list,0
using,0
two independent third party sources_,0
We do this quarterly:  Tha third party,0
vendors,0
have established strict matching aiteria,0
wtich ensures the quality ot the,0
matches:,0
Wen a nama is matched by an autside,0
"source, the smokers record is flagged as",0
verifed;,0
Those names sant but not matched are,0
flagged as sentAny smokers,0
determined by te third party sources t,0
be lss han 21 yeers of age are,0
immediately,0
removed from our list,0
Those names confimed t ba over 21 and,0
those wto are not,0
found at all in the independent,0
databases are retained in our database.,0
Smoker Cenification,0
We believe that our mailing list,0
contains sm@kers wh1o are,0
21 years of age or older.,0
We mail these smokers coupons and ur ow,0
brand,0
preference screeners,0
However; we anly mail sample product and,0
promotional items,0
to,0
people who have signed a fom that,0
certifies:,0
are a smoker;,0
"They are 21 years Of age or okJer; &d,",0
They want to recelve offers from Us.,0
Our certification regimen is,0
most strict in the tobacco industry: We,0
Tequire &,0
smoker to actively insert his or her,0
birth date 0n te certliication fom,0
We teel this,0
added involvement is another way of,0
making the soker sensitve to what he &r,0
she,0
is doing,0
Further; our fon points out that giving,0
false infomation in Order t0 take,0
advantage of,0
an offer may constitute a crime (mail,0
fraud),0
We think that most pecple are honest;,0
but this reminder provides an additonal,0
safeguard.,0
"All screeners, comment cards, MGMs;",0
"Order forms, ad other communicaton that",0
ask & smoker to respond include the,0
standard smoker certfication,0
cerifcation,0
"copy, slgnature line, and birth date",0
line.,0
Our system is designed to alkw us t,0
quickly retrieve a smokers signed,0
certification,0
1,0
We have & seven year ratention policy,0
for smoker certifcations   Typically; We,0
can,0
retrieve certfications signed within the,0
past 12 months in 48 hours,0
no mora than 10,0
:,0
working days upon request   Older,0
certifications may take longer t0,0
retrieve,0
about,0
three weeks,0
Routine audits are conducted to test our,0
certification storagetretrieval,0
procedures_,0
only,0
They,0
the,0
PHILIP MORRIS EUROPE,0
SCIENTIFIC AFFAIRS EUIEEMA REGIONS,0
CH,6
2003,6
NEUCHATEL,6
SWITZERLAND,6
FACSIMILE TRANSMISSION CALL NO.,4
41-32-888- 77 76,4
To:,0
Dr.,1
Carchman,1
Date:,0
"February 25, 1998",0
Companyz,0
"WSA, PM USA",0
Fax No;,0
From:,0
Tricker,0
Copies:,0
Dr,0
Ellis,0
NUMBER OF PAGES,0
(INCL,0
THIS PAGE): 7,0
F NOT PROPERLY RECEIVED_,0
CALL,0
41 32 888 76 31,4
Re; Hecht and Hoffmann letter draft,0
Dear Richard_,1
Following some suggestion from,0
"Hans-Juergen Haussmann, KER and others,",1
have,0
made a few minor corrections to the,0
attached draft_ However_,0
have also had to make,0
majar change in the doselexposure,0
calculation for NNK . Having identitied,0
study,0
cited by HeH to be Belinsky et al.,0
"(1990}, the corrected PY estimate now",0
reads 720 PY,0
"instead of the 1,860 PY previously",0
stated_ Allcorrections are underlined:,0
Best regards;,0
1,0
the,0
"Cohen, Denise A",0
1,0
From:,0
"Conen, Denise A",0
Sent:,0
"Tuesday, October 30, 2001 4.41 PM",0
To;,0
@sungcho.com',2
Subject:,0
RE: Monday,0
"Sounds amazing, and yes",0
I can leave earlier if You can,0
"I don""",0
t have & lot,0
going on that day_,0
So I'm,0
really free from Iunch an.,0
And I can,0
waitl,1
Denise Cohen,1
Youth Smoking Prevention,0
917-663-3415,4
'sunge,0
OCT,0
16,0
'97,0
05:17FM PHILIP MORRIS LECAL,0
P.2,0
THILIMQRRISMAX,0
GEMENT CORP,0
"INTER-""",0
ICECQRRESPONDENCE,0
"g00 Westchester Avenue  Rye Brcok, NY",6
10573,6
PRIVILECED & CONFIDENTIAL,0
TO:,0
Murray H_,1
"DATE: October 16, 1997",0
FROM:,0
Mark H Beriind (70,1
SUBJECT:,0
Corporate Affeirg Documents,0
Marc requested that I send you the,0
following attsched documents=,0
"September 22 draft of ""Guidelines for",0
Approaching Tobacco Regulatory,0
"Issues""",0
which was discussed at the recent,0
meeting in New York of the PMI,0
corporate affairs leadership;,0
October 16 revised draft of the,0
"Guidelines, zeflecting the comments and",0
reactions discussed at the meeting; and,0
3,0
Message Points (prepared by Vic'$ tear),1
intended for USe by PMI relating to the,0
"Proposed Resolution, which were also",0
discussed at the meeting:,0
Please let me know if you have questions,0
or comments about these documents,0
MHBljp,0
Attechment,0
CC;,0
M.,0
Firestone (wio attachment),0
Han (wlo attachment},0
1,0
Bring,0
"From: JackSon, Priscilla M,",0
"To: Duran, Jim (J.W,); Garcia, Rafael",0
"M;; Gomez, H. Bert; Rixter; Dcnisc S_",1
CC:,0
BCC:,0
Primary Datc: 1/23/1995 4;37.00 PM,0
Last Modified Date; 2001-Nov-20 13.41:05,0
Last Touched Date;,0
Sent Date:,0
995-Jan-23 16.41-00),0
Received Date: 1995-Jan-23 16.37-0),0
Subject: TI Daily Bulletin 1/23/95{F},0
Attachments:,0
From: Cathey Yoe,1
To: Buckley; Pat; Cockman; Michael G;;,0
"Colc, Ron W_",0
"Cruz, Cynlhia; DcBults",0
"Rcad; Ellis, Jim; Fackler; Bob; Fox,",0
William; Gallagher; Elizabeth; Gallant,0
Kark;,0
"Goodyear; Douglas; Graves, Greg; Hennes,",0
"Bnzce; Holland, Toussaint L;; Hoy,",0
John;,0
"Lundgrcn,",0
"Mayfield, Martin; Mitchcll, Susan;",0
"Robcrts, Yvonne; Schmidt; Jeff;",0
"Schuman, Bob; Suggs, Michacl L;;",0
"Synhorst, Tom; Vigncault; J. J.; Walton,",0
"Ken; Baker,",0
"Karen M:; BRINKLY , C; Carler ,",1
"C; Ellis, Maura P; Hutchens, Lynn F",0
"HYDE,",0
"TIM; Jackson; Priscilla; LOSER, GARY;",0
"Lowsletter , Jean S",0
"MEYNE, ROB; Mildcr,",0
"Ally; Palalino, Janct; Perkins, Pcggy;",0
"Phillips, Mike W;; Singleton, John W.",0
Smith;,0
Mark D:; Vicki Speas; Henry Stokes;,1
"Tompson; Randy; Walker, Nal; Williams,",0
Richard,0
L; Young;,0
"B;; Louis Church; Eubanks, Linda D;",1
Andrew W . Halverson; Karl,1
Maher; John Byron Nelson; Greg Osman;,1
John Rainey,1
Subjcct: TI] Daily Bullctin 1/23/95,0
"Date: Monday, January 23, 1995 4:(XIPM",0
DALLY BULLETNN_DALY BULLETN_DALY,0
"BULLETN,",0
"~PUBLIC AFFARS DIVISION,",0
THE TOBACCO NNSTITUTE_,0
Monday,0
"January 23, 1995",0
IN REVIEW_,0
IN REVIEW__IN REVEW .,0
Last month; NEW JERSEY Governor's tort,0
package passed Scnatc__it,0
awaits Asscmbly cmte assignment_includes,0
"S1494, which changes",0
lrcshold for joint and sevcral,0
liability-S1495 would allow,0
Ictailcrs t0 bc sucd for dcfcctivc itcms,0
if manufacturcr is,0
bankrupt_S1496 would allow punitive,0
"damages if there is ""clear",0
and convincing cvidcncc_,0
3,0
Rur0000000502008951,0
9,0
7046 7357,0
Fric;,0
Peggy,0
Kay,0
Uic,0
The University of Iliinois,0
at,0
Chicago,0
Department of Genetics (MC 669),0
College &' Mcdicine,0
BOB Sputh Wocd Strcet,1
@EVE,6
"Chicago, 'Iinois 60812",6
(312) 996 0162 Fax: (312) 413-0353,4
FEB,0
4,0
February,0
13,0
1992,0
Arthur,1
D .,1
Eisenberg_,1
Ph . D_,0
Associate Research Director,0
The,0
Council,0
for Tobacco,0
Research-U.S.A.,0
Inc,0
900,6
Third Avenue,6
New,6
"York,",6
NY,6
10022,6
Dear,0
Dr,0
Eisenberg:,0
am,0
pleased,0
to,0
enclose,0
a preliminary,0
inguiry,0
for,0
evaluation,0
in,0
the,0
Fall,0
cycle,0
by,0
the,0
Council,0
for,0
Tobacco,0
Research-U.S.A_,0
progran,0
of,0
research,0
support_,0
Thank,0
you,0
for,0
your,0
consideration.,0
"Sincerely ,",0
Aecaa~ H_Qlandbe,0
Susan,1
H.,1
"Chandler ,",1
Ph. D_,0
"Assistant Professor ,",0
Genetics,0
UIC Collegc of Medicine:,0
Chicago,0
Peora,0
Rocklord,0
Urbana-Champaign,0
Pu Andcn,0
2078702965,4
From :,0
"Liebengood,",0
Aoward,0
Sent,0
Tiursday-,0
November,0
"19 ,",0
1998,0
7;59,0
PM,0
To:,0
Scruggs,0
Jchn,0
Subj,0
ET,0
3ring,0
Visit,0
It,0
may,0
pe,0
a roll,0
of,0
che dice but,0
would,0
lean,0
toward,0
Charlie,1
r/t,0
Ryan.,1
What,0
think?,0
4190,0
might,0
be good,0
to,0
have,0
rez_,0
tax guy,0
"here,",0
ia,0
Winaburn,0
ect,0
TEL,0
1-410-684-3729,4
AVq,0
27.97,0
13.38,0
No . 004 P.01,0
CR,0
CENTERFOR INDQOR AIR RESEARCH,0
TO:,0
DR,0
FROM:,0
Zei6ez,0
DATE:,0
Aus LST,0
47 Lii,0
Number of Pages (including coversheet) =,0
Comments,0
"1099 WWintcrson Road ,",6
Suite 280,6
{4I0) 684-3772,4
Fax (410} 684-3729,4
"From: [lermann, Patti F.",0
"To: Williard, Joan M_",0
CC:,0
BCC;,0
Primary Date: 10/19/1994 12:48:56 PM,0
Last Modified Date: 2(()]-Nov-20 11.6.55,0
Last Touched Date:,0
Sent Date: 1994-Ocl-19 12.48.56,0
Received Date: 1994-Oct-19 12.48.56,0
Subject:,0
Attachments:,0
doc2doc,0
Follow-up with LHCL rc: Hawlhorne Curve,0
bulletins,0
3,0
3,0
RUROCOC000515014747,0
70018 4669,0
CONFIDENTIAL:,0
MINNESOTA TOBACCO LITIGATION_,0
ANTI-DISCRIMINATION,0
LEGISLATION/,0
SMOKERS',0
RIGHTS_LEGISLATION,0
Revised 6/5/89,0
Bill,0
Descrption,0
Alabama H437,0
"As amended, would restrict smoking in",0
workplaces with,0
more Than 20 employees and other public,0
places,0
Would require,0
nonsmoking areas to be designated,0
Would prohibit,0
disctimination by govemment Or private,0
employery basearon,0
applicant Or employee $,0
smokinghnonsmoking preferences,0
Status;,0
Legislature adjourned without further,0
consideration of,0
bil,0
Arkansas HRI038,0
Summary-,0
Directs House Speaker to appoint citizen,0
committee to,0
sudy potential public smoking policy,0
concems in the state,0
including smoker/nonsmoker,0
discrimination,0
Status:,0
Resolution,0
was,0
adopted 3/13,0
Arkansas Hl90I,0
Summary:,0
Would prohibit hiring discrimination,0
based o,0
employees' smoking Or nonsmoking,0
preference,0
Status:,0
Bill died upon adjoumment,0
Arkansas Hl90O,0
Summary,0
State would have sole responsibility for,0
regulating,0
Srnoking,0
Status:,0
Bill died upon adjoumment,0
California A2288,0
Summary=,0
As amended_,0
would make it an unlawful employment,0
pracuce Tor public Or private employers,0
t0 discriminate,0
