text,label
"Edward; Schorp,",1
"Matthias; Takada, Kohji; Tricker,",1
"Anthony; Walk, Foger; Zhang; Mingda",1
Subject:,0
"Press report: ""Reynolds Tobacco",0
Discloses Potential Method to Reduce,0
Controversial,0
"Compounds in Flue-cured Tobacco""",0
FYI:,0
2074602877,1
King;,1
"Kinser,",1
Eoritlord,0
MEMORANDUM,0
October,0
19,0
1926,0
To:,0
list Below,0
FROM_,0
MaryAnne Kayiatos,1
RE,0
The Nowland Project,0
Have,0
MRD #5546/476,0
Attached,0
is,0
the fina],0
report,0
for,0
Wave,0
of,0
the,0
Now]andStudy,0
The,0
forma],0
presentation,0
of the Wave,0
II,0
results,0
is,0
tentatively,0
scheduledi for,0
some,0
time,0
week,0
of,0
November,0
15th_,0
M:,0
A .,0
K_,0
mb /,0
Cc,0
R,1
Cotrone,1
Hney N3i,1
B,1
Doy le,1
G _,1
Flinn,0
A.,1
Katzenstein,1
T,1
Mau,1
D_,1
Smith V,1
Stb,1
+,0
Cpe,1
B,1
ViIa,1
(MCA}:,0
Will,1
Graham_Agency,1
haco,0
GMlt ~,0
Andes:,0
J. Heyman,1
Circ_,0
file (2),0
5 - WitAt,0
of,0
Dd,1
CullyT,1
F,0
the,0
hck,0
1,0
RIRenod,0
MARY E WARD,1
Senior Caursel,0
Research and Developmer:,0
Winatn-Saler NC 27102,5
336-741-5375,3
Fax; 336-741-3763,3
"September 18, 1998",0
"C.W. Jameson, PhD",1
National Institutes of Health,0
National Institute of Environmental,0
Health Sriences,0
PO. Box 12233,5
"Research Triangle Park, NC 27709",5
Re:,0
Ninth Repoz_en Carcinogens  MD EC-l4,0
Environmenta] Fobacco Snoke (ETS),1
Dear Dr;,1
Janeson:,1
understand that the National Toxicology,0
Program is,0
accepting,0
comments for use in its,0
consideration of,0
petition t0 list environmental tobacco,0
"smoke (ETS"") as",0
'kmown human,0
carcinogen,0
Or aS,0
Ireasonably anticipated to be a known,0
huan carcinogen.,0
Scientists &t,0
R,0
Reynolds are gathering pertinent,0
intomation that we believe will assist,0
NTP,0
in its,0
detemination,0
That information will be forwarded to,0
you shortly by tbem:,0
In,0
the   meantime;,0
a5   YOIl,0
"may know,",0
a | federal   district  court  recently,0
vacated,0
the 1992,0
Environmental Protection Agency'$,0
Report' on Environmental Tobacco Smoke,0
that sought to,0
classify ETS a a known human carcinogen,0
1 epclose,0
a copy of the court '$ opinion for your,0
review,0
consideration 2s the NTP considers,0
listing ETS.,0
The opinion begins by discussing the,0
procedures Congress had established for,0
EPA to follow in,0
its research program on indoor air,0
quality:,0
The court concluded thet EPA fell short,0
of complying,0
with those procedures.,0
The coun,0
however; reviewed the record to,0
"detcrmine whether,",0
"""aside Gom procedural defects",0
(page 38) / EPA conducted,0
risk assessment in accordance,0
"with the Radon Research: Act,",0
The core scientific requirements of the,0
Radon Research Act are,0
identified as,0
"'[glathering all relevant infomation,",0
"researching, and disseminating findings""",0
"(page 90) and providing ""clear,",0
objective irformation about indoor air,0
"quality"" (page 91):",0
The,0
court found that EPA '$ goal was to name,0
"ETS a Group A carcinogen, rather than to",0
conduct an,0
objective scientific review:,0
"""We work for smokers:'",0
being,0
and,0
then;,0
the,0
Fov,0
sh,0
5,0
Luutwuit,0
Auk,0
6,0
Fw .,0
+p,0
Lenlaue,0
Is,0
Lmnl,0
Suxlzrah,0
tor,0
S_ue,0
C,0
Yl,0
lnbtu-,0
4,0
Ik,0
shud L,0
teLe,0
"< 4,",0
h,0
be  tnbleo,0
Use,0
Awbn,0
Shut,0
pubs,0
hesc,0
2030105137,3
249,0
bver,0
lrv,0
ull,0
mut,0
[4i,0
ull,0
"UIliu,",0
cL,0
T49-2104-6419912,0
Ub,0
Sep,0
YS,0
15:40,0
NR.005,0
"P,05",0
Checkliste Study Initiation Visit,0
03,0
Study No,0
Ausdruck vom: 6.9.93,0
0 2 4 0,0
Protokoll,0
Alle Unterschriftcn,0
P e h ] 0 n d e,0
Unterschriften:,0
Appendices komplelt,0
Inhallsverzcichnis gecheckt,0
und Version:,0
Ethikkommissions Votum,0
Meldung & den Rcgierungsprasident,0
Medikation,0
Analysen Zcrtifikar,0
Stabilitatsdatum,0
Hersteller Benennung,0
Drop-Out Medikation,0
Vorhanden,0
Zuordnung,0
(Kommcntar fur Zuordnung falls,0
erlorderlich),0
Vollstindigkeit der Medikation,0
Autbewahrungsort,0
Licht,0
Trocken,0
Kuhl,0
1 -,0
Datum,0
1,0
UNION,0
UNION CARBIDE CORPORATION,0
CARBIDE,0
NU CLEAR DiVISION,0
30X,5
"QAK RIDGE, TENNESSEE 37830",5
July,1
1975,1
Mr .,1
Hoyt,1
Executive Vice President,0
The,0
Council,0
for,0
"Tobacco Research-U.8,A.",5
Inc,5
110,5
East,5
59th Street,5
New York,5
New York,5
10022,5
Dear Mr,0
Hoyt:,0
RE :,0
Proposed Supplemencal,0
Agreement,0
to,0
Contract,0
between The Council,0
for Tobacco,0
Rebearch-U.S.4J,0
Inc,0
and,0
"Union Carbide Corporation,",0
Nuclear Division,0
Enclosed,0
are,0
gix copie8 0f,0
propoged,0
Supplenental,0
Agreement No _,0
to,0
the,0
existing,0
contract,0
betveen CTR,0
and UCCND_,0
covering,0
thp,0
Coincil,0
support,0
of,0
research project,0
at,0
the,0
Holifield (formerly Oak Ridge),0
National,0
Laboratory,0
in,0
the,0
erea Qf,0
"""Characterization",0
of,0
Aninal,0
Exposure,0
"Systems""",0
This supplemental agreenent extends,0
tbe period,0
of performance,0
for,0
one,0
year,0
from,0
"the effective dete,",0
10,0
"1975,",0
and,0
includea,0
re-,0
vised,0
statement of services,0
to be performed,0
by,0
tbe Laboratory,0
The,0
agreement,0
further provides,0
for,0
the Council,0
8 reinbursement of Laboratory,0
expenses,0
dur=,0
the,0
ex,0
tended,0
term of,0
"the agreement,",0
in,0
an,0
anount,0
not,0
to,0
"exceed S260,000 _",0
This,0
research' effort,0
18 expected,0
to involve 5.0,0
man year8,0
with,0
estiz,0
mated,0
cobts,0
23,0
follows,0
Direct,0
salaries,0
"s105,000",0
Indirect,0
expenges,0
119,0
0oo,0
Materials and,0
bervices,0
"30,000",0
Special equipment,0
0oo,0
Travel,0
@OQ,0
"8260,00o",0
If satisfactory,0
please,0
execute,0
and,0
return,0
five,0
copies of,0
the aupple-,0
mental agreenent,0
After obtaining formal approval by,0
the Energy,0
Re-,0
search,0
and Development,0
"Adninistration ,",0
We will,0
Eurnish you,0
ane,0
fully,0
executed,0
coPy,0
and,0
48,0
many,0
conformed copies,0
as you desire.,0
Yours,0
pitk,0
Hibbg,1
President,0
REH : nny,0
Erclosure,0
cTr conTRACTS,0
015206,0
11234953,0
"22 ,",0
May,0
ing,0
13.,0
BIlicobls where,0
bed been expobed,0
to fumes which IrrItated,0
the,0
respiratory,0
tract.,0
Deformation,0
Of tbe reaplre -,0
tract due to stli-,0
greater_bearing,0
On,0
the developnent of,0
chronic bronchit1n,0
and a1rway obbtruction than Inucderete,0
clgarette spoking,0
FRUHEIN _,0
04,0
SRYHL,0
"""Cbronische Bronchitiu",0
und Steubkonzentration an Arbeitoplatz,0
Cbronlc,0
S,0
broncbitie and dust concentratIon et,0
Place,0
Of work),0
Munchener,0
Medizinfeche,0
"WocbengchrIft 118/7: 209-12, Tebruary",0
1976: author8,0
Enelieb bummary),0
"""In connection vith the chronic",0
bronchltis key program ot,0
the,0
Gernan Rebearch Soclety 1501,0
workere in,0
Mnich englneering plent vith,0
foundry were exemined,0
fron 1965 to 1970;,0
aurt et tbe work place_,0
bronchltlc Byuptoab,0
Buch,0
86,0
coughing,0
and]sputum,0
becone sLgnlficantly ore frequent,0
ObbtructLve,0
ventllatlon disturbencee,0
do not IncresBe,0
on,0
"O_bronchitic sx""ptoms",0
10,0
excese ve duet .,0
Tbe 167,0
creabe in,0
con,0
EIon of tobacco,0
"remarkeble ,",0
The effect,0
Of a8e beem8,0
to be rather lebe than tbat,0
of,0
snoklng end greeter,0
than tbat of dust_,0
5.,0
JORGENSEX,1
9.0 .,0
OYNTEIBERG ?. _,5
"Copenhegen, Denmark",5
"""occurrence of peptic ulcer dLeeaee In",5
Copenbagen Rales &e h0-59.,0
"(Danish Medical Bulletin 23/1: 23-8,",0
February 1976),0
"""The occurrence 0r peptic ulcer diseede",0
In Copenhagen pelee vse,0
Lnvebtigated UEIng,0
"Sample conaleting or 5,249 Individuais",0
ag6d h0-59.,0
Every Subject had &n Intorvlew,0
on the beble of,0
8 queetie,0
"onnaire, whlch",0
ytelded Information on prevloue dteeebes,0
working condtions_,0
physLcel,0
activttles,0
and consumption of stInulants,0
and nedicine,0
At tbe,0
Exeri ~,0
Inatlon beigbt,0
"weight,",0
and indirectly neasured naxinal aerobic,0
poxer,0
were Deebured .,0
"""A subject",0
rbo bad an Ulcer confirmed by X-raye and,0
hed been,0
treated for ulcer diseeses was Included,0
ulcer indivldual .,0
"""Ninetv per cent of tbe 5,249",0
Individuale partlctpated in,0
one-year follou-up exanlnetion _,0
"""te_tineAncidence %f pepttc ulcers vae",0
942 per cent,0
end,0
year incidence,0
"1,2 per",0
cent:,0
apd,0
bhlft work wero unrelated to,0
peptic uicer_,0
Peychologlcal,0
Doreucer,0
nddduaLu,0
than In controle,0
the groupo,0
of Individuale developing ulcer dieeaee,0
during the,0
"one-year follor-uP,",0
8,0
"""4positive correlatton_betxeen_tobacco",0
Arektng and_peptic_ulcer,0
exIeted 3n,0
Mie Tre-mneldence group . but not 1n,0
the_one-year Ancidence,0
8,0
tbey,0
tory,0
the,0
7bo,0
Bump,0
ner,0
73,0
Ahotrd,0
trnhjoc,0
War,0
Ivairi,0
Calbtl,0
aulkt,0
Intuda,0
Fuyu,0
3,0
Camel,0
Gasces _.,0
Daily News_,0
Feds cig-nal sport ad end,0
en,0
The Marlborq Man-just got camera-,0
'Racing relies,0
on  cigaret,0
sponsors,0
MARKETING & ADVEATISING,0
shy,0
and ifJoe Camel is a5 sawvy a5 he,0
and brand names oflen appear on the,0
Iaoks_,0
he might also be Teeling some,0
cals,0
said Friedman Tnc largest 0f Lhe,0
tlhle,0
PlulrlcHu,0
stage fright just about no%;,0
Nationa,0
Association of Stock Car Auto,0
Undcr pressure from the Justice De-,0
Racing $ 11 series,0
is the Winston Cup,0
partment; Philip Morris;,0
the,0
world $,0
Series,0
which happens to be in the Pv-,0
restigatiomgbut apparently:under,0
such a,0
tobacc? company ard maker of,0
conos thjs' weekend_,0
Camel also spon-,0
pressure 410m - the,0
"city, it-moved its:",0
;ure au,0
{aaresoto),0
agreed this week ta muve its,0
SOrS &,0
cat,0
though the 'symbol &n,0
te,0
Manihoey_,0
under -the,0
major,0
Marlboro signs in sports arenas away,0
car is the,0
camel,0
and,0
not,0
Lhe,0
brand,0
video sereenun lelt center field t,0
lust ask,0
Jess visibte spot-earlier this--vear:,0
The_,0
chair-,0
fron telerision cameras,0
qame,0
said,0
hasnt,0
sign,0
"bowelet,",0
still,0
visible-to TV,0
'sic divi-,0
tended,0
departrent,0
con,0
~been SCAEc,0
contacted by the Jus,0
have +0 .be moved,0
'onth;,0
PATRICIA,1
'tice,0
Departmant,0
Nelther,0
again: ;Y,0
(esicrdey-Shea Ofliciels Baid_,0
hettveen,0
has RJ Reynoids; market,0
hadn t been informed Of the con-,0
ion in 9,0
WINTERS,0
"of Winston, Camel and",0
sent order_,0
Time,0
Biaees,0
{RezeN,0
Ma,0
1g35,0
1s,0
olfier brands_,0
Debbie-Tyer;  mierketing,1
direri,0
Equxe=,0
Garden in strategic_,0
From -what,0
we,0
see_,0
for the -Yenkees-gaid the-huge,0
oled out,0
locations visible t0,0
we re not j# the wame situa -,0
boro   billboard,0
beyond,0
the-,0
ouiield,0
jage,0
cameras t0 circumventthe,0
tign,0
we)l is nofin view of TV cameris and,0
nts ind,0
24-year-old ban,0
On-,0
broad !,0
spokedmau_Kevin Triplett,1
the club-wesnot,0
of the ggree-,0
o)f stock,0
advertising,0
who said,0
the,0
race doesn t,0
"Inent, Fymon noted fhet IE {t had to be",0
cast Cigaret,0
ive prO,0
Philip  Morris,0
admitted,0
have many cigaret signs_,0
replaced;there $ 2 long list of,0
advertig-,0
iMapler,0
no wrongdoing,0
#Inits Philip Morris inves.,0
arner,0
But industry,0
executives,0
tigation_,0
tbe Justice De,0
"Urderthe agreement, Philip Morris",0
Ics,0
rase,0
said it appeers,0
govern-,0
partment cited several &ds,0
barred Trom plaeing cigaret signs,0
07,0
less,0
ment 15,0
cra,0
cklng down,0
0n,0
"jp 14 faotball stadiuma, 14",0
next to-the piaying fields &t televiscd,0
1carty $5,0
cigaret promatian tted to,0
tbat,0
~ilparko-aud five bagketball arenas;,0
basebatlSasketball ; football-and,0
inadvetently ornot=,0
Eets TV covec;,0
jiucluditg the Gajden: Anong the ads,0
hockey gamies; Its also,0
banned,0
from,0
)rding to,0
cited iu violatlon ivas @ Jarge Marlbaro,0
cigaret adsin locations zost' likeli to_,0
richest,0
agEhe Justice;,0
Depa,0
doesn-,0
StgD,0
in font of,0
the-scorer,0
5 table at,0
appear-~Qi  television during,0
ofa ma_,0
comment.on,0
ons but,0
Knicks gamcs,0
"casts, Stchis iong walkways t0 loczer",0
resident,0
spakesman,0
dd',0
Bepae Gend,0
Gerderioidhas,0
ro0m5;,0
bas to be,0
'ttle over,0
a t,0
sig spale to Failip Morris; the Mart,0
practlce in advertisilis,0
~cmpany,0
clear signal that,0
we,0
2re,0
prepared,0
upbold the law.,0
bboro displays would be,0
clearly visi-,0
topostsignsinspoits areras to get free,0
It'5 anyore's guess what other,0
"ble"" pext to the scorer'$ table and else",0
TV ccverage,0
Dorna JSA which oper-,0
;ief exec:,0
could be affected. The only spOrt that,0
where In the arena for tbree,0
{0 Four,0
etes the growing number of computer;,0
'usemen:,0
gets heavy cigeret sponsor hip is auto,0
piutes  during  teleeests,0
"0f"" Knicks",0
ized rotatidg 5ign5 inside arenas satd,0
'seedivis,0
"Facing, althougn gOlf and Bowling",0
Garden_,0
sports hewrprograms,0
It sells]issigu5 to adrertisers is a,0
'Syear_,0
"invotvement, Isaid",0
Alan,0
sighed a consent decree,0
mediam_ put won t sell .to. cigaret ad-,0
ige worth,0
some,0
@iedmiarediibro ecersporid,0
in April but admitted na wrongdoing,0
vertisers,0
Book =,0
The Garden said it removed courtside,0
"""wecentdo that",0
we don *= want t0,0
'ut,0
more,0
sorTtct Boo_,0
gd; last year but continues tQ,0
antagonize,0
4 buucb' % people for,0
en Ross,0
"gaid Brandon Steiner, president",1
sigus . not in,0
view 0f,0
quick fx,0
"Gaid Lanty Wolfson, senior",1
Brothers,0
ness_,0
~Tcameras,0
vice,0
"president of Dorna ""We don"" fool",0
merged_,0
"""""Theyre;",0
Zihea Stadium wasut cited in the in-,0
eround with apY %f that;,0
golng to gel,0
#uu,0
8,0
A,0
1,0
huge,0
they,0
ret-told,0
tne,0
sports,0
sport,0
get;,0
Spon-,0
Yorkshire Evcning Post_,0
"20lh Deccinber 1994, Page 4",0
'PASSIVE-SMOKING RISK SMALL,0
THE,0
amount,0
tobacco,0
gests,0
health,0
risks,0
ftOrn,0
by Ihe American chemical,0
smoke inhaled trom passive,0
passive  smokinp,0
are,0
very,0
industry but receiving,0
smoking,0
equals,0
just,0
one,0
small,0
but,0
the,0
tesuits,0
some money from tobacca,0
cigarette,0
"week at most,",0
received,0
ca,0
iou,0
interests,0
accordirg,0
new study,0
response,0
anti-smak,0
carried out by,0
Yo1kshire,0
ing lnhhyists_,0
claims,0
that,0
non,0
laboratory.,0
The,0
sunvey,0
was,0
sppn,0
smokers,0
brcathe,0
OD,0
Research,0
conducted,0
sored,0
Centre,0
{ar,0
(iNas,0
More,0
pollution,0
saientists,0
Hazleton,0
Indont Rasearch. 27 organ-,0
Othar sources such &s,0
Europe in Harrogate sug-,0
Isatian,0
funded,0
principally,0
fuies,0
canlaining,0
benzenc,0
1,0
tom,0
the,0
from-,0
petrol,0
EvENiAO,0
Pobt,0
Race your Cigarettesl,0
You] atll keep & besh+ cool mouth;,0
Iyou keep to SPUDS,0
4 LIZINE,0
boiaka,0
"Tta"": 4",0
Splu J,0
D j#,0
Aft -,0
How doer Spud do It?,0
Tcc,0
nothing mjsteiru: about this wrkcmc,0
It'y [bc,0
SPUD,0
Giny bit o menthc] that Oakzs Spud coo:,0
buc not Mepuio; in tx,0
Spud # mentbo,0
does jrszokin thc cigaratte _,0
wbsic i1 fIn =,0
MENTHOL-COOLED,0
CORE TIP,0
PLAIN,0
"Spud""s gifc",0
{ICKCFS,0
CIGARETTZS,0
burc Dld-fhuodcd tobacco,0
Boodney,0
15c,0
199568,0
2061199558,3
From,0
"Herzog,",0
Bonnie,0
To,0
Subscribers,0
CC,0
BCC,0
Subject =,0
Tobacco,0
Weekly,0
Valuations,0
Primary,0
Date,0
7/31/2000,0
7:35:24,0
AM,0
Last,0
Modified,0
Date:,0
2000-Jul-31,0
08:18:02,0
Last,0
Touchad Date,0
Sent,0
Date,0
2000-Jul-31,0
07;30:18,0
Recaived DateDate,0
2000-cul-31,0
07.35.24,0
Attachments,0
weekly,0
7-31-00,0
doc,0
Tobacco Weekly,0
Valuations,0
LAST,0
WEEK,0
Philip,0
Morris,0
"(Restricted,",0
S25.69),0
UST,0
"(Hold,",0
814.56),0
and,0
Rj,0
Reynolds,0
"(Buy ,",0
s28.13),0
all,0
outperformed,0
the,0
market,0
last,0
week,0
with,0
respective,0
one-week,0
returns,0
of,0
"1.28,",0
4 . 08,0
and,0
~-2.68 compared,0
with,0
market,0
return,0
of,0
-4,0
18,0
Philip,0
Morris,0
led,0
"S0,06",0
per pack wholesale price,0
increase,0
on,0
Fri,0
28,0
"effective today,",0
July,0
31,0
on,0
all,0
its premium,0
and,0
digcount,0
brands,0
We expect,0
the,0
other,0
cgarette,0
manufacturers,0
to,0
follow,0
The,0
S0.06,0
represents,0
2.88 weighted,0
average,0
increase,0
including,0
excise,0
taxes,0
This,0
translates,0
into,0
S0 . 08,0
per,0
pack,0
increase,0
for,0
the,0
consumer,0
We,0
do,0
not,0
believe,0
this,0
modest price,0
increase,0
is,0
needed,0
to,0
offset,0
higher,0
settlement,0
payment,0
increases,0
in,0
the,0
short,0
term,0
and,0
should,0
be,0
offset,0
by,0
promotions,0
The,0
Southeastern,0
Iron,0
Workers,0
Health,0
Care,0
Plan presented,0
gift,0
to,0
the,0
tobacco,0
industry,0
by filing,0
suit,0
to,0
intervene,0
in,0
the,0
Engle,0
case,0
and,0
raising,0
federal,0
issue8,0
which,0
caused,0
the,0
Engle,0
trial,0
to,0
be,0
moved,0
to,0
the,0
Federal,0
District,0
Court,0
in,0
Miami _,0
The,0
Iron Workers,0
suit,0
contends,0
it,0
i5,0
9,0
8,0
RJROOOOOO1 145104243,0
70047 0476,0
day,0
July,0
"RADIO TV REPORTS, INC",5
"24300 MEADOWBROOK, Novi; Mi 48050, {313)",3
478.4146,3
For,3
TOBACCO,0
INSTITUTE,0
INCORPORATED,0
Program,0
STATION,0
Both,0
Sides,0
Now,0
MTVS-TV,0
City,0
DATE,0
July,0
29,0
1986,0
9 : 0 0,0
Pm,0
Detroit,0
SHOULD,0
TOBACCO_ADVERTISMENTS,0
BE,0
BANNED?,0
TRUDY,1
GALLANT,1
Two,0
years,0
ago,0
the,0
Surgeon,0
General,0
chal,0
lenged,0
the,0
American,0
public,0
to,0
achieve,0
smoke,0
free,0
society,0
by,0
the,0
year,0
2000,0
The,0
American,0
Medical,0
Association,0
has,0
accepted,0
the,0
challenge,0
by,0
proposing,0
total,0
ban,0
on,0
all,0
tobacco,0
advertisements,0
and,0
they,0
support,0
bill,0
currently,0
in,0
the,0
D.S.,0
Congress,0
to,0
do,0
just,0
that_,0
It,0
may,0
turn,0
out,0
to,0
be,0
one,0
of,0
the,0
most,0
heatea,0
regulatory,0
debates,0
of,0
the,0
year,0
Should,0
we,0
ban,0
4l1,0
tobacco,0
advertisements?,0
That,0
our question,0
tonight: on,0
Both,0
Sides,0
Now,0
NARRATOR :,0
Live,0
from,0
the,0
studios,0
of,0
Channel,0
56,0
Both,0
Sides,0
Now,0
with,0
Beth,1
Conrad,1
GALLANT,0
Good  evening,0
Trudy,0
Gallant,0
filling,0
in,0
for,0
the,0
va,0
cationing,0
Beth,0
Conrad,0
In,0
"1971 ,",0
cigarette,0
ads,0
were,0
banned,0
from,0
television.,0
Now,0
there,0
is,0
movement,0
to,0
go,0
even,0
further,0
total,0
ban,0
on,0
tobacco,0
advertisements,0
from,0
billboards,0
and,0
magazines,0
to,0
matchbook,0
covers,0
It,0
would,0
also,0
prevent,0
tobacco,0
manufacturers,0
from,0
sponsoring,0
athletic,0
and,0
artistic,0
events,0
Dr,1
Bruce,1
Dubin,1
is,0
the,0
spokesman,0
for,0
the,0
American,0
Lung,0
Association,0
of,0
Southeastern,0
Michigan,0
ana,0
lung,0
disease,0
specialists,0
He,0
believes,0
that,0
smoking,0
is,0
the,0
number,0
one,0
preventable,0
health,0
Problem,0
in,0
America,0
today,0
ana,0
the,0
advertising,0
industry,0
ought,0
ta,0
be,0
stopped,0
from,0
portraying smoking,0
as,0
an acceptable,0
social,0
habit,0
Scott,1
Stapf,1
is,0
an,0
assistant,0
to,0
the,0
President,0
of,0
the,0
TOBACCO,0
INSTITUTE,5
in,5
"Wa shington ,",5
D.C,5
He,5
says,0
that,0
such,0
proposal,0
would get,0
dangerous precedent,0
toward curbing,0
commercial,0
free,0
speech _,0
He,0
also,0
says,0
there,0
not,0
shred,0
of,0
evidence,0
that,0
cigarette,0
advertising,0
encourages,0
people,0
to,0
smoke_,0
So,0
welcome,0
lemen,0
to,0
Both,0
sides,0
Now,0
Dr,0
Dubin,0
why,0
should,0
we,0
ban cigarette,0
advertising?,0
DR.,0
BRUCE,0
DUBIN,0
Very,0
imply,0
for,0
this,0
reason,0
Cigarette,0
smoking,0
is,0
the,0
number preventable,0
very,0
important,0
"word ,",0
TIFL 0520178,0
Offices In: NEw York,0
QETAOIT,0
Los ANGELEs,0
"WASHINGTON, D. C:",0
CHICAGO,0
AND OthEa PRINCiPAL Cities,0
cannot,0
Redio,0
Ine,0
MI},0
or publkchy,0
TMDA 0005747,0
gent_,0
eold,0
Original Message-.,0
From;,0
Chalkin_,0
Karen,0
Sent:,0
Tuesday,0
"June 19,2001 10.35 AM",0
Tc:,0
"Crawford, Derek; 'tholston@ralaw.com'",2
Cc:,0
Fsher; Scatt,0
Subject: Columbus YSP effott,0
1,0
Derek;,0
Now that its official that you are,0
moving,0
just want to say thank yOu s0 much for,0
all your,0
help with our YSP efforts in generai and,0
"in parficular, in Columbus.",0
Tim,0
welcome to the PM familyl,0
lonk fonward to continuing our work,0
together;,0
Weve made,0
progress with our outreach to youth,0
"serving organizationg, and I""Il be",0
sending an update to the,0
entire Columbus team in the next,0
Or SQ.,0
We have not however moved fonward with,0
Dr_,0
Harris and,0
have asked Henry Fernandez t0 give her a,0
call this week,0
KC,0
Youth Smoking Prevention,0
on;,0
day,0
Odamo,0
INTEROFFICE,0
MEMORANDUM,0
James,0
A _,0
Fyock,1
FROM,1
David,1
B _,1
Fishel,1
DATE,0
"10 ,",0
1985,0
SUBJECT :,0
Weekly Report,0
Domestic,0
Tobacco,0
05/03/85,0
05/09/85,0
EXTERNAL,0
COMMUNICATIONS,0
A,0
General,0
Corporate/Product Publicity,0
Druq,0
Chain_Review,0
and,0
monitored,0
Interview,0
between Marty,0
tyrozfed,0
Or_,0
owsky,0
and publication_,0
Subject,0
was,0
1984  company,0
results,0
and,0
Prospects,0
for,0
1985 _,0
Orlowsky handlea,0
interview,0
well_,0
citing,0
improved,0
performance,0
in,0
1984,0
and,0
predict,0
volume,0
and,0
share,0
growth,0
for,0
1985,0
This publ_,0
interviewed,0
Orlowsky,0
last,0
year,0
and,0
story,0
resulted,0
in positive,0
piece,0
on,0
RJRT _,0
Tobaccoville,0
VIP,0
Completed,0
fact,0
sheets,0
ana,0
Qs,0
and,0
As,0
for,0
tour,0
guides,0
Joe,1
Dempater,1
Speech,0
Completed speech,0
for,0
Dempster,0
to,0
deliver,0
to,0
regional,0
traffic,0
club,0
meeting,0
next,0
week,0
Approved,0
with,0
few,0
changes,0
Whitaker,0
Park,0
Updated,0
Whitaker,0
Park,0
Tour,0
Information,0
for,0
W-S,0
Chamber,0
of,0
Commerce,0
Visitor,0
Guide Map,0
Winston,5
San,5
Juan,5
Fiesta,0
4t 4,0
Wrote,0
release,0
announcing,0
brand,0
Eponsorship,0
of,0
event,0
Arranged,0
for,0
Spanish,0
translation,0
of,0
release,0
Met,0
with,0
promotions,0
and,0
brand,0
to,0
approval,0
of,0
release,0
and,0
PR,0
plan,0
Drafted,0
speeches,0
for,0
conference,0
dinner,0
and,0
fieste.,0
Aa1ReesR,0
news,0
release,0
and,0
prese,0
xits,0
to,0
fiesta,0
committee,0
TO,0
May,0
iication,0
Day,0
get,0
Marty Barrington,1
"Seplember 27, 2000",0
Craig Johnson,1
Carolyn,1
"Nancy Lund,",1
Ellen Merlo,1
Joc Murillo,1
Mike Szymanczyk,1
FYI -,0
Attached is somc background info on the,0
AGs we are meeting with tomorow.,0
Att_,0
1,0
4,0
Levy,0
To},0
Ha:,0
ITIWALT,0
001,0
#.L,0
Mrt; %',0
Cenert,0
Mt .,0
4. J.,0
XcCuv,0
"Mc. F, E.",0
Lum,0
"Mr: C %,",0
{ooi,0
Nt_,0
Pukat,0
Pro,0
Mr _,0
RQ,0
TROMI,0
DRTB',0
Dcamber 19,0
1076,0
GUBJECT:,0
beewd 00,0
prtmt,0
aud,0
In Lmpkumeatat 1917,0
BOrd,0
concprt#Dde,0
Atota,0
@ boda,0
Tlatly,0
peattblt,0
prebably Aprll Lot,0
Tbr Copj,0
AALEIOH orkontaton,0
Bavru,0
tbx,0
rocenl Oop},0
"Wo ""Burbar""",0
JIOCuNoD [,0
447ue,0
PML,0
PR_,0
@,0
2,0
Elnooulert,0
1.',0
7,0
010p,0
Beck Puct-Dtscoter,0
6,0
0048,0
10/73,0
Beck Pack-T4dm,0
9007,0
10/F1,0
Mounhaln,0
MOTICE,0
TRE,0
FILM IXAGR [5,0
LESS,0
CLEAR,0
THAR,0
TIJIS #OTICE-,0
1Q TH E,0
/77907 7 6 9 3,0
WuALITY @F,0
FILICD-,0
Q1JO,0
YAY-03-96,0
14.2,0
FROM,0
ARNOLD,1
PORTER,1
IFLIl:,0
ID.,0
PAGE,0
1/9,0
aPNOLD,0
PORTER,0
555,5
TrelEth,5
"Street,",5
N.W.,5
"Washington,",5
D.C.,5
20004,5
Telephore,3
(202},3
942-5000,3
Telex:,3
89-2733,0
ARFOPO,0
WSH,0
TECEEAX:,0
(202),3
947-5999,3
We,0
Are Sendirg,0
Pages,0
(Including,0
This Cover,0
Sheet},0
DATE :,0
May 3,0
1926,0
TO_,0
MargEireetone,1
FROM,0
Jeff,1
Richman,1
PRIVILEGED,0
AND,0
CONFIDENNTIAL,0
information,0
intended only,0
for,0
the,0
Of,0
the addressee (s},0
named,0
above,0
If,0
the reader of this,0
mesgage,0
is,0
not,0
the,0
intended recipient,0
or,0
the employee,0
Or,0
agent,0
responsible,0
for,0
delivering,0
the,0
message,0
to,0
the,0
intended,0
recipient (s),0
please,0
note,0
that,0
any,0
"diesemination,",0
distribution,0
Or,0
copying,0
cf,0
this,0
comtunication,0
1s,0
strictly prohibited_,0
Anyone,0
wbo,0
receives,0
this,0
communication,0
ir error,0
should notify,0
45,0
immediately by telephone,0
and return the origiral,0
message,0
to,0
us,0
at,0
the,0
above address,0
Via,0
che,0
0.8,0
Mail_,0
MESSAGE_,0
Marc,0
attached,0
1s,0
tbe,0
rationale piece,0
ab Par Your,0
edlts,0
"If checked, pleage confirm receipt",0
with operator,0
at,0
(202),3
942-5837,3
If any problems,0
contact,0
